transaction_id,sender,receiver,amount,timestamp,risk,isFraud
TX00339,ACC930,ACC375,13391,2026-09-04 17:18:55.882618,MEDIUM,0
TX00340,ACC770,ACC436,6420,2026-09-04 17:17:55.882618,LOW,0
TX00341,ACC632,ACC562,1149,2026-09-04 17:16:55.882618,LOW,0
TX00342,ACC769,ACC951,15637,2026-09-04 17:15:55.882618,HIGH,0
TX00343,ACC291,ACC366,5485,2026-09-04 17:14:55.882618,LOW,0
TX00344,ACC680,ACC313,2598,2026-09-04 17:13:55.882618,LOW,0
TX00345,ACC701,ACC459,15896,2026-09-04 17:12:55.882618,HIGH,1
TX00346,ACC382,ACC979,9768,2026-09-04 17:11:55.882618,MEDIUM,0
TX00347,ACC910,ACC527,19187,2026-09-04 17:10:55.882618,HIGH,1
TX00348,ACC757,ACC250,11277,2026-09-04 17:09:55.882618,MEDIUM,0
TX00349,ACC436,ACC386,5965,2026-09-04 17:08:55.882618,LOW,0
TX00350,ACC146,ACC597,985,2026-09-04 17:07:55.882618,LOW,0
TX00351,ACC685,ACC565,15143,2026-09-04 17:06:55.882618,HIGH,1
TX00352,ACC151,ACC536,3989,2026-09-04 17:05:55.882618,LOW,0
TX00353,ACC680,ACC456,17666,2026-09-04 17:04:55.882618,HIGH,1
TX00354,ACC707,ACC741,18437,2026-09-04 17:03:55.882618,HIGH,1
TX00355,ACC553,ACC215,9186,2026-09-04 17:02:55.882618,MEDIUM,0
TX00356,ACC752,ACC920,8135,2026-09-04 17:01:55.882618,MEDIUM,0
TX00357,ACC437,ACC957,6156,2026-09-04 17:00:55.882618,LOW,0
TX00358,ACC689,ACC630,9766,2026-09-04 16:59:55.882618,MEDIUM,0
TX00359,ACC600,ACC335,694,2026-09-04 16:58:55.882618,LOW,0
TX00360,ACC824,ACC858,530,2026-09-04 16:57:55.882618,LOW,0
TX00361,ACC308,ACC503,16281,2026-09-04 16:56:55.882618,HIGH,1
TX00362,ACC483,ACC886,6157,2026-09-04 16:55:55.882618,LOW,0
TX00363,ACC307,ACC198,4520,2026-09-04 16:54:55.882618,LOW,0
TX00364,ACC711,ACC398,9492,2026-09-04 16:53:55.882618,MEDIUM,0
TX00365,ACC327,ACC951,11775,2026-09-04 16:52:55.882618,MEDIUM,0
TX00366,ACC650,ACC449,14458,2026-09-04 16:51:55.882618,MEDIUM,0
TX00367,ACC984,ACC882,14296,2026-09-04 16:50:55.882618,MEDIUM,0
TX00368,ACC367,ACC211,5165,2026-09-04 16:49:55.882618,LOW,0
TX00369,ACC991,ACC598,10458,2026-09-04 16:48:55.882618,MEDIUM,0
TX00370,ACC697,ACC328,8713,2026-09-04 16:47:55.882618,MEDIUM,0
TX00371,ACC342,ACC146,5797,2026-09-04 16:46:55.882618,LOW,0
TX00372,ACC875,ACC148,12059,2026-09-04 16:45:55.882618,MEDIUM,0
TX00373,ACC252,ACC116,11331,2026-09-04 16:44:55.882618,MEDIUM,0
TX00374,ACC248,ACC299,8356,2026-09-04 16:43:55.882618,MEDIUM,0
TX00375,ACC776,ACC878,5701,2026-09-04 16:42:55.882618,LOW,0
TX00376,ACC212,ACC879,2767,2026-09-04 16:41:55.882618,LOW,0
TX00377,ACC301,ACC150,15879,2026-09-04 16:40:55.882618,HIGH,1
TX00378,ACC749,ACC425,6207,2026-09-04 16:39:55.882618,LOW,0
TX00379,ACC190,ACC971,13172,2026-09-04 16:38:55.882618,MEDIUM,0
TX00380,ACC431,ACC586,5711,2026-09-04 16:37:55.882618,LOW,0
TX00381,ACC270,ACC768,7469,2026-09-04 16:36:55.882618,LOW,0
TX00382,ACC210,ACC822,3483,2026-09-04 16:35:55.882618,LOW,0
TX00383,ACC793,ACC578,8029,2026-09-04 16:34:55.882618,MEDIUM,0
TX00384,ACC338,ACC599,11309,2026-09-04 16:33:55.882618,MEDIUM,0
TX00385,ACC626,ACC606,15918,2026-09-04 16:32:55.882618,HIGH,0
TX00386,ACC755,ACC771,17437,2026-09-04 16:31:55.882618,HIGH,0
TX00387,ACC357,ACC214,10907,2026-09-04 16:30:55.882618,MEDIUM,0
TX00388,ACC956,ACC962,5872,2026-09-04 16:29:55.882618,LOW,0
TX00389,ACC938,ACC984,8309,2026-09-04 16:28:55.882618,MEDIUM,0
TX00390,ACC858,ACC846,1666,2026-09-04 16:27:55.882618,LOW,0
TX00391,ACC988,ACC716,10837,2026-09-04 16:26:55.882618,MEDIUM,0
TX00392,ACC113,ACC708,11506,2026-09-04 16:25:55.882618,MEDIUM,0
TX00393,ACC459,ACC773,10538,2026-09-04 16:24:55.882618,MEDIUM,0
TX00394,ACC861,ACC838,3978,2026-09-04 16:23:55.882618,LOW,0
TX00395,ACC983,ACC618,17173,2026-09-04 16:22:55.882618,HIGH,0
TX00396,ACC158,ACC786,11176,2026-09-04 16:21:55.882618,MEDIUM,0
TX00397,ACC638,ACC191,8818,2026-09-04 16:20:55.882618,MEDIUM,0
TX00398,ACC356,ACC297,3019,2026-09-04 16:19:55.882618,LOW,0
TX00399,ACC711,ACC817,10060,2026-09-04 16:18:55.882618,MEDIUM,0
TX00400,ACC163,ACC358,11711,2026-09-04 16:17:55.882618,MEDIUM,0
TX00401,ACC860,ACC959,11987,2026-09-04 16:16:55.882618,MEDIUM,0
TX00402,ACC149,ACC993,13668,2026-09-04 16:15:55.882618,MEDIUM,0
TX00403,ACC762,ACC692,8067,2026-09-04 16:14:55.882618,MEDIUM,0
TX00404,ACC706,ACC616,15548,2026-09-04 16:13:55.882618,HIGH,1
TX00405,ACC955,ACC855,11182,2026-09-04 16:12:55.882618,MEDIUM,0
TX00406,ACC991,ACC789,7031,2026-09-04 16:11:55.882618,LOW,0
TX00407,ACC418,ACC904,11647,2026-09-04 16:10:55.882618,MEDIUM,0
TX00408,ACC658,ACC557,11785,2026-09-04 16:09:55.882618,MEDIUM,0
TX00409,ACC336,ACC433,6145,2026-09-04 16:08:55.882618,LOW,0
TX00410,ACC274,ACC555,7688,2026-09-04 16:07:55.882618,LOW,0
TX00411,ACC459,ACC686,14213,2026-09-04 16:06:55.882618,MEDIUM,0
TX00412,ACC653,ACC683,14098,2026-09-04 16:05:55.882618,MEDIUM,0
TX00413,ACC306,ACC860,289,2026-09-04 16:04:55.882618,LOW,0
TX00414,ACC741,ACC150,10213,2026-09-04 16:03:55.882618,MEDIUM,0
TX00415,ACC831,ACC579,5510,2026-09-04 16:02:55.882618,LOW,0
TX00416,ACC167,ACC475,7025,2026-09-04 16:01:55.882618,LOW,0
TX00417,ACC696,ACC419,2701,2026-09-04 16:00:55.882618,LOW,0
TX00418,ACC770,ACC185,11095,2026-09-04 15:59:55.882618,MEDIUM,0
TX00419,ACC105,ACC449,4726,2026-09-04 15:58:55.882618,LOW,0
TX00420,ACC554,ACC718,12429,2026-09-04 15:57:55.882618,MEDIUM,0
TX00421,ACC939,ACC359,9402,2026-09-04 15:56:55.882618,MEDIUM,0
TX00422,ACC579,ACC196,842,2026-09-04 15:55:55.882618,LOW,0
TX00423,ACC473,ACC167,18831,2026-09-04 15:54:55.882618,HIGH,1
TX00424,ACC187,ACC323,16350,2026-09-04 15:53:55.882618,HIGH,0
TX00425,ACC305,ACC458,9065,2026-09-04 15:52:55.882618,MEDIUM,0
TX00426,ACC433,ACC297,15891,2026-09-04 15:51:55.882618,HIGH,0
TX00427,ACC541,ACC559,14094,2026-09-04 15:50:55.882618,MEDIUM,0
TX00428,ACC971,ACC368,16208,2026-09-04 15:49:55.882618,HIGH,1
TX00429,ACC238,ACC185,13827,2026-09-04 15:48:55.882618,MEDIUM,0
TX00430,ACC937,ACC722,6288,2026-09-04 15:47:55.882618,LOW,0
TX00431,ACC239,ACC424,595,2026-09-04 15:46:55.882618,LOW,0
TX00432,ACC461,ACC904,5541,2026-09-04 15:45:55.882618,LOW,0
TX00433,ACC421,ACC543,11291,2026-09-04 15:44:55.882618,MEDIUM,0
TX00434,ACC574,ACC572,10815,2026-09-04 15:43:55.882618,MEDIUM,0
TX00435,ACC319,ACC940,1476,2026-09-04 15:42:55.882618,LOW,0
TX00436,ACC626,ACC784,18352,2026-09-04 15:41:55.882618,HIGH,0
TX00437,ACC782,ACC418,3356,2026-09-04 15:40:55.882618,LOW,0
TX00438,ACC916,ACC679,18997,2026-09-04 15:39:55.882618,HIGH,0
TX00439,ACC707,ACC138,14199,2026-09-04 15:38:55.882618,MEDIUM,0
TX00440,ACC664,ACC484,14348,2026-09-04 15:37:55.882618,MEDIUM,0
TX00441,ACC840,ACC677,1746,2026-09-04 15:36:55.882618,LOW,0
TX00442,ACC119,ACC416,2454,2026-09-04 15:35:55.882618,LOW,0
TX00443,ACC386,ACC948,6958,2026-09-04 15:34:55.882618,LOW,0
TX00444,ACC716,ACC855,18132,2026-09-04 15:33:55.882618,HIGH,0
TX00445,ACC223,ACC490,12768,2026-09-04 15:32:55.882618,MEDIUM,0
TX00446,ACC979,ACC982,18303,2026-09-04 15:31:55.882618,HIGH,1
TX00447,ACC429,ACC890,17579,2026-09-04 15:30:55.882618,HIGH,1
TX00448,ACC571,ACC383,13880,2026-09-04 15:29:55.882618,MEDIUM,0
TX00449,ACC765,ACC100,16151,2026-09-04 15:28:55.882618,HIGH,1
TX00450,ACC626,ACC784,15407,2026-09-04 15:27:55.882618,HIGH,0
TX00451,ACC339,ACC390,11512,2026-09-04 15:26:55.882618,MEDIUM,0
TX00452,ACC913,ACC966,8994,2026-09-04 15:25:55.882618,MEDIUM,0
TX00453,ACC478,ACC120,11589,2026-09-04 15:24:55.882618,MEDIUM,0
TX00454,ACC791,ACC467,11830,2026-09-04 15:23:55.882618,MEDIUM,0
TX00455,ACC188,ACC137,526,2026-09-04 15:22:55.882618,LOW,0
TX00456,ACC384,ACC337,2184,2026-09-04 15:21:55.882618,LOW,0
TX00457,ACC783,ACC567,11137,2026-09-04 15:20:55.882618,MEDIUM,0
TX00458,ACC115,ACC887,18020,2026-09-04 15:19:55.882618,HIGH,1
TX00459,ACC900,ACC914,5859,2026-09-04 15:18:55.882618,LOW,0
TX00460,ACC109,ACC689,7062,2026-09-04 15:17:55.882618,LOW,0
TX00461,ACC944,ACC555,13933,2026-09-04 15:16:55.882618,MEDIUM,0
TX00462,ACC851,ACC744,10709,2026-09-04 15:15:55.882618,MEDIUM,0
TX00463,ACC149,ACC126,16650,2026-09-04 15:14:55.882618,HIGH,1
TX00464,ACC803,ACC687,18867,2026-09-04 15:13:55.882618,HIGH,0
TX00465,ACC950,ACC426,5856,2026-09-04 15:12:55.882618,LOW,0
TX00466,ACC558,ACC988,7570,2026-09-04 15:11:55.882618,LOW,0
TX00467,ACC742,ACC484,12747,2026-09-04 15:10:55.882618,MEDIUM,0
TX00468,ACC279,ACC731,17851,2026-09-04 15:09:55.882618,HIGH,1
TX00469,ACC993,ACC606,1513,2026-09-04 15:08:55.882618,LOW,0
TX00470,ACC590,ACC805,19388,2026-09-04 15:07:55.882618,HIGH,0
TX00471,ACC729,ACC538,14282,2026-09-04 15:06:55.882618,MEDIUM,0
TX00472,ACC782,ACC138,11731,2026-09-04 15:05:55.882618,MEDIUM,0
TX00473,ACC781,ACC322,18620,2026-09-04 15:04:55.882618,HIGH,0
TX00474,ACC763,ACC514,19265,2026-09-04 15:03:55.882618,HIGH,0
TX00475,ACC131,ACC350,13446,2026-09-04 15:02:55.882618,MEDIUM,0
TX00476,ACC782,ACC697,10051,2026-09-04 15:01:55.882618,MEDIUM,0
TX00477,ACC313,ACC272,4022,2026-09-04 15:00:55.882618,LOW,0
TX00478,ACC529,ACC400,2569,2026-09-04 14:59:55.882618,LOW,0
TX00479,ACC830,ACC848,11864,2026-09-04 14:58:55.882618,MEDIUM,0
TX00480,ACC274,ACC814,2577,2026-09-04 14:57:55.882618,LOW,0
TX00481,ACC726,ACC692,15150,2026-09-04 14:56:55.882618,HIGH,1
TX00482,ACC663,ACC358,19304,2026-09-04 14:55:55.882618,HIGH,0
TX00483,ACC226,ACC905,14634,2026-09-04 14:54:55.882618,MEDIUM,0
TX00484,ACC720,ACC504,17819,2026-09-04 14:53:55.882618,HIGH,0
TX00485,ACC542,ACC492,14584,2026-09-04 14:52:55.882618,MEDIUM,0
TX00486,ACC189,ACC401,8448,2026-09-04 14:51:55.882618,MEDIUM,0
TX00487,ACC655,ACC502,13316,2026-09-04 14:50:55.882618,MEDIUM,0
TX00488,ACC660,ACC328,17906,2026-09-04 14:49:55.882618,HIGH,0
TX00489,ACC850,ACC903,3193,2026-09-04 14:48:55.882618,LOW,0
TX00490,ACC450,ACC745,2392,2026-09-04 14:47:55.882618,LOW,0
TX00491,ACC423,ACC586,3767,2026-09-04 14:46:55.882618,LOW,0
TX00492,ACC955,ACC960,9169,2026-09-04 14:45:55.882618,MEDIUM,0
TX00493,ACC697,ACC425,3184,2026-09-04 14:44:55.882618,LOW,0
TX00494,ACC107,ACC884,15518,2026-09-04 14:43:55.882618,HIGH,1
TX00495,ACC520,ACC416,646,2026-09-04 14:42:55.882618,LOW,0
TX00496,ACC329,ACC541,11330,2026-09-04 14:41:55.882618,MEDIUM,0
TX00497,ACC247,ACC584,13126,2026-09-04 14:40:55.882618,MEDIUM,0
TX00498,ACC376,ACC355,8340,2026-09-04 14:39:55.882618,MEDIUM,0
TX00499,ACC418,ACC784,11571,2026-09-04 14:38:55.882618,MEDIUM,0
TX00500,ACC211,ACC241,9750,2026-09-04 14:37:55.882618,MEDIUM,0
TX00501,ACC906,ACC925,19287,2026-09-04 14:36:55.882618,HIGH,0
TX00502,ACC987,ACC323,15928,2026-09-04 14:35:55.882618,HIGH,1
TX00503,ACC576,ACC904,17721,2026-09-04 14:34:55.882618,HIGH,1
TX00504,ACC220,ACC543,19642,2026-09-04 14:33:55.882618,HIGH,1
TX00505,ACC958,ACC335,19290,2026-09-04 14:32:55.882618,HIGH,1
TX00506,ACC982,ACC936,5308,2026-09-04 14:31:55.882618,LOW,0
TX00507,ACC471,ACC264,9135,2026-09-04 14:30:55.882618,MEDIUM,0
TX00508,ACC510,ACC241,16525,2026-09-04 14:29:55.882618,HIGH,0
TX00509,ACC845,ACC312,4483,2026-09-04 14:28:55.882618,LOW,0
TX00510,ACC419,ACC346,12425,2026-09-04 14:27:55.882618,MEDIUM,0
TX00511,ACC347,ACC507,1117,2026-09-04 14:26:55.882618,LOW,0
TX00512,ACC872,ACC655,8298,2026-09-04 14:25:55.882618,MEDIUM,0
TX00513,ACC239,ACC537,17407,2026-09-04 14:24:55.882618,HIGH,1
TX00514,ACC174,ACC535,8769,2026-09-04 14:23:55.882618,MEDIUM,0
TX00515,ACC403,ACC953,6721,2026-09-04 14:22:55.882618,LOW,0
TX00516,ACC511,ACC173,17801,2026-09-04 14:21:55.882618,HIGH,1
TX00517,ACC396,ACC265,14760,2026-09-04 14:20:55.882618,MEDIUM,0
TX00518,ACC966,ACC301,4979,2026-09-04 14:19:55.882618,LOW,0
TX00519,ACC742,ACC227,15277,2026-09-04 14:18:55.882618,HIGH,1
TX00520,ACC377,ACC799,3315,2026-09-04 14:17:55.882618,LOW,0
TX00521,ACC203,ACC406,1150,2026-09-04 14:16:55.882618,LOW,0
TX00522,ACC815,ACC398,9972,2026-09-04 14:15:55.882618,MEDIUM,0
TX00523,ACC364,ACC201,13344,2026-09-04 14:14:55.882618,MEDIUM,0
TX00524,ACC613,ACC785,19389,2026-09-04 14:13:55.882618,HIGH,1
TX00525,ACC222,ACC419,19587,2026-09-04 14:12:55.882618,HIGH,0
TX00526,ACC815,ACC822,1528,2026-09-04 14:11:55.882618,LOW,0
TX00527,ACC396,ACC328,11573,2026-09-04 14:10:55.882618,MEDIUM,0
TX00528,ACC463,ACC738,4021,2026-09-04 14:09:55.882618,LOW,0
TX00529,ACC834,ACC230,16915,2026-09-04 14:08:55.882618,HIGH,1
TX00530,ACC202,ACC542,19533,2026-09-04 14:07:55.882618,HIGH,1
TX00531,ACC283,ACC911,4873,2026-09-04 14:06:55.882618,LOW,0
TX00532,ACC198,ACC582,5563,2026-09-04 14:05:55.882618,LOW,0
TX00533,ACC350,ACC497,4916,2026-09-04 14:04:55.882618,LOW,0
TX00534,ACC671,ACC937,3014,2026-09-04 14:03:55.882618,LOW,0
TX00535,ACC147,ACC658,14472,2026-09-04 14:02:55.882618,MEDIUM,0
TX00536,ACC998,ACC952,2671,2026-09-04 14:01:55.882618,LOW,0
TX00537,ACC850,ACC891,8222,2026-09-04 14:00:55.882618,MEDIUM,0
TX00538,ACC974,ACC423,3094,2026-09-04 13:59:55.882618,LOW,0
TX00539,ACC863,ACC822,12196,2026-09-04 13:58:55.882618,MEDIUM,0
TX00540,ACC103,ACC594,14058,2026-09-04 13:57:55.882618,MEDIUM,0
TX00541,ACC262,ACC143,4496,2026-09-04 13:56:55.882618,LOW,0
TX00542,ACC845,ACC159,785,2026-09-04 13:55:55.882618,LOW,0
TX00543,ACC376,ACC982,9329,2026-09-04 13:54:55.882618,MEDIUM,0
TX00544,ACC491,ACC833,5531,2026-09-04 13:53:55.882618,LOW,0
TX00545,ACC699,ACC292,6920,2026-09-04 13:52:55.882618,LOW,0
TX00546,ACC602,ACC874,9523,2026-09-04 13:51:55.882618,MEDIUM,0
TX00547,ACC434,ACC722,8422,2026-09-04 13:50:55.882618,MEDIUM,0
TX00548,ACC305,ACC998,18841,2026-09-04 13:49:55.882618,HIGH,1
TX00549,ACC876,ACC288,13786,2026-09-04 13:48:55.882618,MEDIUM,0
TX00550,ACC482,ACC805,15639,2026-09-04 13:47:55.882618,HIGH,1
TX00551,ACC451,ACC150,5434,2026-09-04 13:46:55.882618,LOW,0
TX00552,ACC201,ACC931,5234,2026-09-04 13:45:55.882618,LOW,0
TX00553,ACC488,ACC980,3507,2026-09-04 13:44:55.882618,LOW,0
TX00554,ACC147,ACC683,1240,2026-09-04 13:43:55.882618,LOW,0
TX00555,ACC668,ACC693,2038,2026-09-04 13:42:55.882618,LOW,0
TX00556,ACC360,ACC148,2327,2026-09-04 13:41:55.882618,LOW,0
TX00557,ACC292,ACC742,14344,2026-09-04 13:40:55.882618,MEDIUM,0
TX00558,ACC647,ACC941,16775,2026-09-04 13:39:55.882618,HIGH,1
TX00559,ACC334,ACC827,10038,2026-09-04 13:38:55.882618,MEDIUM,0
TX00560,ACC748,ACC750,7653,2026-09-04 13:37:55.882618,LOW,0
TX00561,ACC963,ACC930,14704,2026-09-04 13:36:55.882618,MEDIUM,0
TX00562,ACC409,ACC574,16306,2026-09-04 13:35:55.882618,HIGH,0
TX00563,ACC751,ACC124,16185,2026-09-04 13:34:55.882618,HIGH,1
TX00564,ACC666,ACC924,16611,2026-09-04 13:33:55.882618,HIGH,0
TX00565,ACC421,ACC389,10245,2026-09-04 13:32:55.882618,MEDIUM,0
TX00566,ACC629,ACC357,12276,2026-09-04 13:31:55.882618,MEDIUM,0
TX00567,ACC500,ACC998,12059,2026-09-04 13:30:55.882618,MEDIUM,0
TX00568,ACC398,ACC789,10491,2026-09-04 13:29:55.882618,MEDIUM,0
TX00569,ACC496,ACC673,19153,2026-09-04 13:28:55.882618,HIGH,0
TX00570,ACC163,ACC143,4117,2026-09-04 13:27:55.882618,LOW,0
TX00571,ACC589,ACC216,8396,2026-09-04 13:26:55.882618,MEDIUM,0
TX00572,ACC833,ACC649,5589,2026-09-04 13:25:55.882618,LOW,0
TX00573,ACC971,ACC177,2458,2026-09-04 13:24:55.882618,LOW,0
TX00574,ACC367,ACC459,16704,2026-09-04 13:23:55.882618,HIGH,0
TX00575,ACC311,ACC174,17163,2026-09-04 13:22:55.882618,HIGH,1
TX00576,ACC750,ACC946,6286,2026-09-04 13:21:55.882618,LOW,0
TX00577,ACC203,ACC912,8667,2026-09-04 13:20:55.882618,MEDIUM,0
TX00578,ACC814,ACC403,1639,2026-09-04 13:19:55.882618,LOW,0
TX00579,ACC261,ACC244,18041,2026-09-04 13:18:55.882618,HIGH,1
TX00580,ACC443,ACC803,11690,2026-09-04 13:17:55.882618,MEDIUM,0
TX00581,ACC333,ACC857,8389,2026-09-04 13:16:55.882618,MEDIUM,0
TX00582,ACC539,ACC217,753,2026-09-04 13:15:55.882618,LOW,0
TX00583,ACC167,ACC125,6033,2026-09-04 13:14:55.882618,LOW,0
TX00584,ACC101,ACC184,16592,2026-09-04 13:13:55.882618,HIGH,1
TX00585,ACC838,ACC801,1301,2026-09-04 13:12:55.882618,LOW,0
TX00586,ACC161,ACC127,3826,2026-09-04 13:11:55.882618,LOW,0
TX00587,ACC866,ACC391,4575,2026-09-04 13:10:55.882618,LOW,0
TX00588,ACC240,ACC355,12480,2026-09-04 13:09:55.882618,MEDIUM,0
TX00589,ACC423,ACC873,19330,2026-09-04 13:08:55.882618,HIGH,1
TX00590,ACC216,ACC796,11272,2026-09-04 13:07:55.882618,MEDIUM,0
TX00591,ACC205,ACC144,17358,2026-09-04 13:06:55.882618,HIGH,0
TX00592,ACC511,ACC782,9715,2026-09-04 13:05:55.882618,MEDIUM,0
TX00593,ACC362,ACC688,16183,2026-09-04 13:04:55.882618,HIGH,1
TX00594,ACC987,ACC717,12085,2026-09-04 13:03:55.882618,MEDIUM,0
TX00595,ACC712,ACC665,11825,2026-09-04 13:02:55.882618,MEDIUM,0
TX00596,ACC658,ACC370,3889,2026-09-04 13:01:55.882618,LOW,0
TX00597,ACC530,ACC570,9722,2026-09-04 13:00:55.882618,MEDIUM,0
TX00598,ACC609,ACC365,5555,2026-09-04 12:59:55.882618,LOW,0
TX00599,ACC354,ACC435,19012,2026-09-04 12:58:55.882618,HIGH,1
TX00600,ACC183,ACC364,15593,2026-09-04 12:57:55.882618,HIGH,1
TX00601,ACC930,ACC759,5222,2026-09-04 12:56:55.882618,LOW,0
TX00602,ACC600,ACC760,18376,2026-09-04 12:55:55.882618,HIGH,0
TX00603,ACC995,ACC694,5306,2026-09-04 12:54:55.882618,LOW,0
TX00604,ACC668,ACC952,5020,2026-09-04 12:53:55.882618,LOW,0
TX00605,ACC249,ACC508,19734,2026-09-04 12:52:55.882618,HIGH,0
TX00606,ACC887,ACC862,7925,2026-09-04 12:51:55.882618,LOW,0
TX00607,ACC481,ACC671,3926,2026-09-04 12:50:55.882618,LOW,0
TX00608,ACC336,ACC912,4820,2026-09-04 12:49:55.882618,LOW,0
TX00609,ACC141,ACC310,1948,2026-09-04 12:48:55.882618,LOW,0
TX00610,ACC802,ACC201,8599,2026-09-04 12:47:55.882618,MEDIUM,0
TX00611,ACC312,ACC833,6342,2026-09-04 12:46:55.882618,LOW,0
TX00612,ACC215,ACC517,19018,2026-09-04 12:45:55.882618,HIGH,0
TX00613,ACC741,ACC270,18640,2026-09-04 12:44:55.882618,HIGH,1
TX00614,ACC436,ACC788,7418,2026-09-04 12:43:55.882618,LOW,0
TX00615,ACC852,ACC622,5115,2026-09-04 12:42:55.882618,LOW,0
TX00616,ACC850,ACC922,2266,2026-09-04 12:41:55.882618,LOW,0
TX00617,ACC331,ACC522,14637,2026-09-04 12:40:55.882618,MEDIUM,0
TX00618,ACC433,ACC770,152,2026-09-04 12:39:55.882618,LOW,0
TX00619,ACC959,ACC760,4729,2026-09-04 12:38:55.882618,LOW,0
TX00620,ACC954,ACC653,9882,2026-09-04 12:37:55.882618,MEDIUM,0
TX00621,ACC359,ACC849,18048,2026-09-04 12:36:55.882618,HIGH,0
TX00622,ACC391,ACC300,18863,2026-09-04 12:35:55.882618,HIGH,1
TX00623,ACC727,ACC438,1397,2026-09-04 12:34:55.882618,LOW,0
TX00624,ACC290,ACC913,7464,2026-09-04 12:33:55.882618,LOW,0
TX00625,ACC800,ACC661,8395,2026-09-04 12:32:55.882618,MEDIUM,0
TX00626,ACC650,ACC984,7871,2026-09-04 12:31:55.882618,LOW,0
TX00627,ACC257,ACC595,3346,2026-09-04 12:30:55.882618,LOW,0
TX00628,ACC107,ACC806,9009,2026-09-04 12:29:55.882618,MEDIUM,0
TX00629,ACC926,ACC354,5400,2026-09-04 12:28:55.882618,LOW,0
TX00630,ACC367,ACC264,4100,2026-09-04 12:27:55.882618,LOW,0
TX00631,ACC644,ACC668,2108,2026-09-04 12:26:55.882618,LOW,0
TX00632,ACC924,ACC807,829,2026-09-04 12:25:55.882618,LOW,0
TX00633,ACC876,ACC740,15377,2026-09-04 12:24:55.882618,HIGH,0
TX00634,ACC694,ACC312,15995,2026-09-04 12:23:55.882618,HIGH,1
TX00635,ACC776,ACC562,7878,2026-09-04 12:22:55.882618,LOW,0
TX00636,ACC254,ACC647,7530,2026-09-04 12:21:55.882618,LOW,0
TX00637,ACC540,ACC157,15470,2026-09-04 12:20:55.882618,HIGH,0
TX00638,ACC295,ACC383,7134,2026-09-04 12:19:55.882618,LOW,0
TX00639,ACC714,ACC399,1067,2026-09-04 12:18:55.882618,LOW,0
TX00640,ACC126,ACC750,15886,2026-09-04 12:17:55.882618,HIGH,1
TX00641,ACC515,ACC437,7221,2026-09-04 12:16:55.882618,LOW,0
TX00642,ACC190,ACC776,16465,2026-09-04 12:15:55.882618,HIGH,0
TX00643,ACC177,ACC879,19383,2026-09-04 12:14:55.882618,HIGH,1
TX00644,ACC991,ACC307,9376,2026-09-04 12:13:55.882618,MEDIUM,0
TX00645,ACC150,ACC639,17167,2026-09-04 12:12:55.882618,HIGH,1
TX00646,ACC660,ACC331,200,2026-09-04 12:11:55.882618,LOW,0
TX00647,ACC493,ACC883,11701,2026-09-04 12:10:55.882618,MEDIUM,0
TX00648,ACC636,ACC412,7888,2026-09-04 12:09:55.882618,LOW,0
TX00649,ACC855,ACC516,4837,2026-09-04 12:08:55.882618,LOW,0
TX00650,ACC158,ACC165,8671,2026-09-04 12:07:55.882618,MEDIUM,0
TX00651,ACC422,ACC358,5799,2026-09-04 12:06:55.882618,LOW,0
TX00652,ACC529,ACC914,19462,2026-09-04 12:05:55.882618,HIGH,1
TX00653,ACC208,ACC335,9170,2026-09-04 12:04:55.882618,MEDIUM,0
TX00654,ACC862,ACC209,14478,2026-09-04 12:03:55.882618,MEDIUM,0
TX00655,ACC109,ACC270,16590,2026-09-04 12:02:55.882618,HIGH,0
TX00656,ACC499,ACC435,8025,2026-09-04 12:01:55.882618,MEDIUM,0
TX00657,ACC443,ACC532,366,2026-09-04 12:00:55.882618,LOW,0
TX00658,ACC121,ACC509,10223,2026-09-04 11:59:55.882618,MEDIUM,0
TX00659,ACC208,ACC837,18707,2026-09-04 11:58:55.882618,HIGH,1
TX00660,ACC548,ACC490,19994,2026-09-04 11:57:55.882618,HIGH,1
TX00661,ACC731,ACC179,14741,2026-09-04 11:56:55.882618,MEDIUM,0
TX00662,ACC853,ACC957,10062,2026-09-04 11:55:55.882618,MEDIUM,0
TX00663,ACC216,ACC285,11049,2026-09-04 11:54:55.882618,MEDIUM,0
TX00664,ACC894,ACC634,8261,2026-09-04 11:53:55.882618,MEDIUM,0
TX00665,ACC168,ACC265,12024,2026-09-04 11:52:55.882618,MEDIUM,0
TX00666,ACC612,ACC839,2095,2026-09-04 11:51:55.882618,LOW,0
TX00667,ACC325,ACC309,4273,2026-09-04 11:50:55.882618,LOW,0
TX00668,ACC165,ACC860,7821,2026-09-04 11:49:55.882618,LOW,0
TX00669,ACC349,ACC572,16310,2026-09-04 11:48:55.882618,HIGH,1
TX00670,ACC409,ACC521,17605,2026-09-04 11:47:55.882618,HIGH,1
TX00671,ACC505,ACC990,18036,2026-09-04 11:46:55.882618,HIGH,0
TX00672,ACC965,ACC702,2362,2026-09-04 11:45:55.882618,LOW,0
TX00673,ACC254,ACC195,5674,2026-09-04 11:44:55.882618,LOW,0
TX00674,ACC580,ACC826,18655,2026-09-04 11:43:55.882618,HIGH,0
TX00675,ACC847,ACC898,2178,2026-09-04 11:42:55.882618,LOW,0
TX00676,ACC997,ACC356,5118,2026-09-04 11:41:55.882618,LOW,0
